timestamp,run_id,build_id,build_name,build_backend,mode,label,model,is_mtp_model,tasks,task_ids,runs,ctx,batch,ubatch,kv_k,kv_v,spec_mode,extra_preset,extra_args,no_reuse,gpu_layers,parallel,flash_attn,max_tokens,real_context_mode,real_context_chars,real_context_safe_fill,no_v2_prime_pass,temperature,top_p,aggregate_tps,mean_task_tps,prompt_eval_tps,decode_eval_tps,prompt_eval_ms,decode_eval_ms,errors,metric_scope,lane_key,best_config,jsonl_file,csv_file,summary_file,server_log_file,is_group_best
2026-08-28 20:09:27,run-37b698a0f8,572cdc0f7,,vk,autotune,diag-fork-prerpc-l0-r1,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,1.903,,131.8,19.25,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,diag-fork-prerpc-l0-r1.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\diag-fork-prerpc-l0-r1,,
2026-08-28 20:10:33,run-df71d21c70,572cdc0f7,,vk,autotune,fix-skip-mtp-fork-dual-l0-r1,Qwen3.8-27B-Q4_K_M.gguf,1,single,,1,8192,,,,,mtp,,,,,,,,,,,,,,13.18,,1495,29.3,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=mtp|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,fix-skip-mtp-fork-dual-l0-r1.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\fix-skip-mtp-fork-dual-l0-r1,,
2026-08-28 20:12:39,run-e1f3a7d6e9,572cdc0f7,,vk,autotune,fix-skip-mtp-fork-l1-r1,Qwen3.8-27B-Q4_K_M.gguf,1,single,,1,16384,,,,,mtp,,,,,,,,,,,,,,1.954,,134,19.66,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx16384|b-/ub-|kv-/-|spec=mtp|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,fix-skip-mtp-fork-l1-r1.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\fix-skip-mtp-fork-l1-r1,,
2026-08-28 20:13:14,run-3a5132845b,572cdc0f7,,vk,autotune,fix-stock-adjacent-l1-r1,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,16384,,,,,none,,,,,,,,,,,,,,7.26,,711.3,19.63,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx16384|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,fix-stock-adjacent-l1-r1.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\fix-stock-adjacent-l1-r1,,
2026-08-28 20:20:49,run-545b7fb509,572cdc0f7,,vk,autotune,dual-fork-l0-l4-r3,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,16384,,,,,none,,,,,,,,,,,,,,13.29,,1579,27.65,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx16384|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,dual-fork-l0-l4-r3.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\dual-fork-l0-l4-r3,,
2026-08-28 20:30:53,run-cfb3507a78,572cdc0f7,,vk,autotune,dual-stock-l0-l4-r3,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,11.82,,1243,29.08,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,dual-stock-l0-l4-r3.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\dual-stock-l0-l4-r3,,
2026-08-28 20:41:00,run-26acf85d0b,572cdc0f7,,vk,autotune,diag-fork-dual-split-summary,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,13.04,,1495,28.64,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,diag-fork-dual-split-summary.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\diag-fork-dual-split-summary,,
2026-08-28 20:42:08,run-47e4357d34,572cdc0f7,,vk,autotune,diag-fork-dual-split-inputs,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,13.01,,1492,28.52,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,diag-fork-dual-split-inputs.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\diag-fork-dual-split-inputs,,
2026-08-28 21:02:44,run-7c81d561d5,06ce3a97c,,vk,autotune,pp-on-fork-dual-l0-r1,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,12.97,,1491,28.38,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,pp-on-fork-dual-l0-r1.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\pp-on-fork-dual-l0-r1,,
2026-08-28 21:03:26,run-7f81811c10,06ce3a97c,,vk,autotune,pp-on-fork-dual-l0-r3,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,13.16,,1509,28.88,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,pp-on-fork-dual-l0-r3.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\pp-on-fork-dual-l0-r3,,
2026-08-28 21:04:22,run-f89aafef7a,06ce3a97c,,vk,autotune,pp-on-fork-dual-mtp-n2-l0-r1,Qwen3.8-27B-Q4_K_M.gguf,1,single,,1,8192,,,,,mtp,,,,,,,,,,,,,,11.14,,1556,20.14,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=mtp|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,pp-on-fork-dual-mtp-n2-l0-r1.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\pp-on-fork-dual-mtp-n2-l0-r1,,
2026-08-28 21:06:24,run-364a5b73ea,06ce3a97c,,vk,autotune,pp-on-fork-dual-l2-r3,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,49152,,,,,none,,,,,,,,,,,,,,8.78,,1597,25.61,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx49152|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,pp-on-fork-dual-l2-r3.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\pp-on-fork-dual-l2-r3,,
2026-08-28 21:08:11,run-46ae1c56db,06ce3a97c,,vk,autotune,pp-on-fork-dual-l1-r3,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,16384,,,,,none,,,,,,,,,,,,,,13.75,,1657,28.2,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx16384|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,pp-on-fork-dual-l1-r3.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\pp-on-fork-dual-l1-r3,,
2026-08-28 21:19:13,run-82b82dc088,06ce3a97c,,vk,autotune,mtp-f16kv-n2-dual-l0-r2,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,11.76,,1566,22.15,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,mtp-f16kv-n2-dual-l0-r2.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\mtp-f16kv-n2-dual-l0-r2,,
2026-08-28 21:23:27,run-4f8f995dde,06ce3a97c,,vk,autotune,mtp-ppoff-f16kv-n2-dual-l0-r2,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,11.78,,1568,22.18,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,mtp-ppoff-f16kv-n2-dual-l0-r2.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\mtp-ppoff-f16kv-n2-dual-l0-r2,,
2026-08-28 21:32:06,run-c6cf81f046,06ce3a97c,,vk,autotune,bisect-prestock-mtp-f16kv-n2-dual-l0-r2,Qwen3.8-27B-Q4_K_M.gguf,1,single,,1,8192,,,,,mtp,,,,,,,,,,,,,,14.19,,1267,47.19,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=mtp|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,bisect-prestock-mtp-f16kv-n2-dual-l0-r2.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\bisect-prestock-mtp-f16kv-n2-dual-l0-r2,,
2026-08-28 21:36:04,run-833e8fbacf,06ce3a97c,,vk,autotune,bisect-gating-mtp-f16kv-n2-dual-l0-r2,Qwen3.8-27B-Q4_K_M.gguf,1,single,,1,8192,,,,,mtp,,,,,,,,,,,,,,16.36,,1562,47.29,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=mtp|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,bisect-gating-mtp-f16kv-n2-dual-l0-r2.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\bisect-gating-mtp-f16kv-n2-dual-l0-r2,,
2026-08-28 21:51:41,run-d494947a16,06ce3a97c,,vk,autotune,hotfix-mtp-f16kv-n2-dual-l0-r2,Qwen3.8-27B-Q4_K_M.gguf,1,single,,1,8192,,,,,mtp,,,,,,,,,,,,,,11.78,,1569,22.19,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=mtp|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,hotfix-mtp-f16kv-n2-dual-l0-r2.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\hotfix-mtp-f16kv-n2-dual-l0-r2,,
2026-08-28 22:14:20,run-c427a2e08a,06ce3a97c,,vk,autotune,revert-unary-mtp-f16kv-n2-dual-l0-r2,Qwen3.8-27B-Q4_K_M.gguf,1,single,,1,8192,,,,,mtp,,,,,,,,,,,,,,13.67,,1332,38,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=mtp|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,revert-unary-mtp-f16kv-n2-dual-l0-r2.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\revert-unary-mtp-f16kv-n2-dual-l0-r2,,
2026-08-29 09:22:48,run-6148c9afc1,3c5115406,,vk,autotune,diag-unary-cpu-mtp-f16kv-n2-dual-l0-r2,Qwen3.8-27B-Q4_K_M.gguf,1,single,,1,8192,,,,,mtp,,,,,,,,,,,,,,2.135,,213.1,5.702,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=mtp|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,diag-unary-cpu-mtp-f16kv-n2-dual-l0-r2.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\diag-unary-cpu-mtp-f16kv-n2-dual-l0-r2,,
2026-08-29 09:55:57,run-7d96aa7daf,3c5115406,,vk,autotune,port-localnorm-mtp-f16kv-n2-dual-l0-r2,Qwen3.8-27B-Q4_K_M.gguf,1,single,,1,8192,,,,,mtp,,,,,,,,,,,,,,13.74,,1335,38.44,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=mtp|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,port-localnorm-mtp-f16kv-n2-dual-l0-r2.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\port-localnorm-mtp-f16kv-n2-dual-l0-r2,,
2026-08-29 10:02:42,run-aed7126d86,3c5115406,,vk,autotune,fork-fixed-dual-l0-l2-r2,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,10.45,,1021,28.95,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,fork-fixed-dual-l0-l2-r2.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\fork-fixed-dual-l0-l2-r2,,
2026-08-29 10:10:01,run-275655c50e,3c5115406,,vk,autotune,fork-fixed-dual-l0-r2b,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,10.79,,1069,29.2,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,fork-fixed-dual-l0-r2b.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\fork-fixed-dual-l0-r2b,,
2026-08-29 10:15:32,run-218b17dc9a,2aaf3cb5a,,vk,autotune,fork-prefix-dual-l0-l1-r1,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,9.397,,864.5,29.23,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,fork-prefix-dual-l0-l1-r1.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\fork-prefix-dual-l0-l1-r1,,
2026-08-29 10:20:06,run-44095c3ce1,2aaf3cb5a,,vk,autotune,stock-fresh-dual-l0-r1,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,9.696,,901.9,29.47,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,stock-fresh-dual-l0-r1.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\stock-fresh-dual-l0-r1,,
2026-08-29 10:35:00,run-c1fcb92bee,2aaf3cb5a,,vk,autotune,stock-fresh-l0-maxctx131072-r1,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,131072,,,,,none,,,,,,,,,,,,,,2.08,,845.2,22.16,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx131072|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,stock-fresh-l0-maxctx131072-r1.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\stock-fresh-l0-maxctx131072-r1,,
2026-08-29 10:36:20,run-1e9fc74075,2aaf3cb5a,,vk,autotune,stock-fresh-l0-maxctx131072-r1b,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,10.07,,957.1,29.38,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,stock-fresh-l0-maxctx131072-r1b.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\stock-fresh-l0-maxctx131072-r1b,,
2026-08-29 10:42:52,run-f85ab34bdd,2aaf3cb5a,,rocm,autotune,stock-l0-short-r1,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,11.99,,1439,24.98,,,0,autotune,rocm|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,stock-l0-short-r1.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\stock-l0-short-r1,,
2026-08-29 10:44:00,run-2d6e332e52,2aaf3cb5a,,vk,autotune,stock-l0-short-vk-r1,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,11.72,,1204,29.89,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,stock-l0-short-vk-r1.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\stock-l0-short-vk-r1,,
2026-08-29 10:47:57,run-37a9636899,2aaf3cb5a,,vk,autotune,fork-l0-short-newbin-r1,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,11.16,,1117,29.69,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,fork-l0-short-newbin-r1.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\fork-l0-short-newbin-r1,,
2026-08-29 10:52:36,run-855263d943,2aaf3cb5a,,vk,autotune,fork-old-pre-rpc-dual-l0-l3-r1,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,11.39,,1154,29.66,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,fork-old-pre-rpc-dual-l0-l3-r1.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\fork-old-pre-rpc-dual-l0-l3-r1,,
2026-08-29 11:04:11,run-078fd0cbe5,2aaf3cb5a,,vk,autotune,fork-current-dual-l0-l3-r1,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,9.977,,941,29.5,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,fork-current-dual-l0-l3-r1.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\fork-current-dual-l0-l3-r1,,
2026-08-29 11:08:22,run-8b695ea7cb,2aaf3cb5a,,vk,autotune,vk-l0123-20260829-1107,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,10.07,,944.7,30.06,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,vk-l0123-20260829-1107.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\vk-l0123-20260829-1107,,
2026-08-29 11:12:39,run-f2e784a38e,2aaf3cb5a,,vk,autotune,vk-l0123-20260829-1112,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,11.59,,1163,30.7,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,vk-l0123-20260829-1112.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\vk-l0123-20260829-1112,,
2026-08-29 11:33:34,run-00ad09afeb,8672ddafa,,vk,autotune,vk-l0123-20260829-1133,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,11.39,,1159,29.47,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,vk-l0123-20260829-1133.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\vk-l0123-20260829-1133,,
2026-08-29 11:36:04,run-e25fdcf766,8672ddafa,,vk,autotune,vk-l0123-20260829-1135,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,9.211,,827.1,30.22,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,vk-l0123-20260829-1135.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\vk-l0123-20260829-1135,,
2026-08-29 13:38:44,run-cb10b0278d,8672ddafa,,vk,autotune,vk-l0123-20260829-1338,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,16384,,,,,none,,,,,,,,,,,,,,15.48,,1353,52.73,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx16384|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,vk-l0123-20260829-1338.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\vk-l0123-20260829-1338,,
2026-08-29 13:41:03,run-149aa224b1,8672ddafa,,vk,autotune,vk-l0123-20260829-1340,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,16384,,,,,none,,,,,,,,,,,,,,13.2,,1097,51.33,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx16384|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,vk-l0123-20260829-1340.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\vk-l0123-20260829-1340,,
2026-08-29 14:15:05,run-5fb1af9c84,8672ddafa,,vk,autotune,vk-l0123-20260829-1414,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,16384,,,,,none,,,,,,,,,,,,,,15.43,,1346,52.72,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx16384|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,vk-l0123-20260829-1414.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\vk-l0123-20260829-1414,,
2026-08-29 14:18:02,run-0676921f8e,8672ddafa,,vk,autotune,vk-l0123-20260829-1417,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,16384,,,,,none,,,,,,,,,,,,,,13.59,,1136,51.89,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx16384|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,vk-l0123-20260829-1417.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\vk-l0123-20260829-1417,,
2026-08-29 14:25:47,run-f19a6191b9,8672ddafa,,vk,autotune,vk-l0-20260829-1425,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,9.402,,877.5,28.39,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,vk-l0-20260829-1425.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\vk-l0-20260829-1425,,
2026-08-29 14:51:39,run-2712be0288,8672ddafa,,vk,autotune,vk-l0-20260829-1451,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,11.21,,902.4,49.98,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,vk-l0-20260829-1451.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\vk-l0-20260829-1451,,
2026-08-29 14:52:33,run-1d202d5543,8672ddafa,,vk,autotune,vk-l0-20260829-1452,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,8.678,,691.3,40.11,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,vk-l0-20260829-1452.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\vk-l0-20260829-1452,,
2026-08-29 14:55:04,run-ce29279fe3,8672ddafa,,vk,autotune,vk-l0-20260829-1454,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,4.023,,920,5.533,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,vk-l0-20260829-1454.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\vk-l0-20260829-1454,,
2026-08-29 20:35:03,run-084890031a,958e83b85,,vk,autotune,gui2-smoke-vk2,Qwen3.8-27B-Q4_K_M.gguf,,single,,1,8192,,,,,none,,,,,,,,,,,,,,10.29,,1011,28.24,,,0,autotune,vk|Qwen3.8-27B-Q4_K_M.gguf|ctx8192|b-/ub-|kv-/-|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,gui2-smoke-vk2.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\gui2-smoke-vk2,,
2026-08-29 21:33:55,run-fa663dcd77,75f7e87dc,,vk,autotune,vk-qwen3-8-27b-ud-q4-k-m-b1024-u1024-f8_e4m3-none,Qwen3.8-27B-UD-Q4_K_M.gguf,,single,,1,16384,1024,1024,f8_e4m3,f8_e4m3,none,,,,,,,,,,,,,,12.32,,1441,26.1,,,0,autotune,vk|Qwen3.8-27B-UD-Q4_K_M.gguf|ctx16384|b1024/ub1024|kvf8_e4m3/f8_e4m3|spec=none|reuse|tasks=single|max=-|ctxsrc=-|dev=auto|ts=auto,,vk-qwen3-8-27b-ud-q4-k-m-b1024-u1024-f8_e4m3-none.jsonl,,D:\GitHub\llama.cpp-with-GUI\build_logs\bench\vk-qwen3-8-27b-ud-q4-k-m-b1024-u1024-f8_e4m3-none,,
